"","date","state","fips","cases","deaths","state_pop","cases_per_capita","seven_day_avg","seven_day_avg_percapita"
"6494",2020-07-06,"Virginia",51,66015,1852,8535519,0.0077341518424363,64357.8571428571,0.00754000514120549
"6495",2020-07-06,"Washington",53,38517,1370,7614893,0.00505811440817356,36417.2857142857,0.00478237655004289
"6496",2020-07-06,"West Virginia",54,3442,95,1792147,0.00192060137923954,3149.14285714286,0.00175719003917807
"6497",2020-07-06,"Wisconsin",55,35318,805,5822434,0.00606584806285481,33540.2857142857,0.00576052656230809
"6498",2020-07-06,"Wyoming",56,1675,20,578759,0.00289412346071508,1578.28571428571,0.00272701714234373
"6499",2020-07-07,"Alabama",1,45785,1033,4903185,0.00933780797583612,42630.8571428571,0.00869452348684725
"6500",2020-07-07,"Alaska",2,1423,15,731545,0.00194519817646215,1316.57142857143,0.00179971352216395
"6501",2020-07-07,"Arizona",4,105159,1933,7278717,0.0144474637494492,94712,0.013012183328463
"6502",2020-07-07,"Arkansas",5,24512,301,3017804,0.00812246255886731,23097.4285714286,0.00765372057675998
"6503",2020-07-07,"California",6,287766,6563,39512223,0.0072829615281327,263808.285714286,0.00667662474253311
"6504",2020-07-07,"Colorado",8,34717,1709,5758736,0.00602857988280762,33855.2857142857,0.00587894387141305
"6505",2020-07-07,"Connecticut",9,47033,4338,3565287,0.0131919253625304,46768.2857142857,0.0131176776832512
"6506",2020-07-07,"Delaware",10,12414,514,973764,0.012748468828176,11999.2857142857,0.0123225809480385
"6507",2020-07-07,"District of Columbia",11,10569,561,705749,0.0149755791364919,10457.5714285714,0.0148176921661546
"6508",2020-07-07,"Florida",12,213786,3840,21477737,0.0099538419713399,188149.285714286,0.00876020065402075
"6509",2020-07-07,"Georgia",13,93707,2850,10617423,0.00882577627358352,86992.2857142857,0.00819335216410665
"6510",2020-07-07,"Hawaii",15,1053,19,1415872,0.000743711295936356,978,0.000690740405912399
"6511",2020-07-07,"Idaho",16,8582,94,1787065,0.00480228754969741,7447.85714285714,0.00416764759136189
"6512",2020-07-07,"Illinois",17,150110,7281,12671821,0.0118459690994688,147951.428571429,0.0116756248822824
"6513",2020-07-07,"Indiana",18,49859,2717,6732219,0.00740602764110912,48574,0.00721515446838553
"6514",2020-07-07,"Iowa",19,32153,732,3155070,0.0101908990925716,31029.1428571429,0.00983469237042058
"6515",2020-07-07,"Kansas",20,17157,290,2913314,0.00588916951622791,16153.7142857143,0.00554478998340525
"6516",2020-07-07,"Kentucky",21,17820,630,4467673,0.00398865360110286,16834.8571428571,0.00376814890947864
"6517",2020-07-07,"Louisiana",22,68371,3319,4648794,0.0147072552580304,64127,0.0137943303144859
"6518",2020-07-07,"Maine",23,3440,110,1344212,0.00255912013878763,3381.42857142857,0.00251554707994615
"6519",2020-07-07,"Maryland",24,70986,3266,6045680,0.0117416072302868,69729,0.011533690172156
"6520",2020-07-07,"Massachusetts",25,110338,8213,6892503,0.0160084079760284,109770.857142857,0.0159261239556743
"6521",2020-07-07,"Michigan",26,74011,6256,9986857,0.00741084006710019,72654.4285714286,0.00727500439541976
"6522",2020-07-07,"Minnesota",27,39170,1514,5639632,0.00694548864181209,37895.8571428571,0.00671956204639898
"6523",2020-07-07,"Mississippi",28,32214,1158,2976149,0.0108240548440283,30199.8571428571,0.010147293412681
"6524",2020-07-07,"Missouri",29,25566,1083,6137428,0.0041655885820575,24015.8571428571,0.00391301651813384
"6525",2020-07-07,"Montana",30,1327,23,1068778,0.00124160489830442,1168.85714285714,0.00109363885002979
"6526",2020-07-07,"Nebraska",31,20205,287,1934408,0.0104450560584944,19783,0.0102269014602917
"6527",2020-07-07,"Nevada",32,23848,549,3080156,0.00774246499203287,21552.4285714286,0.00699718734097512
"6528",2020-07-07,"New Hampshire",33,5932,384,1359711,0.00436269177788515,5870.71428571429,0.0043176191747469
"6529",2020-07-07,"New Jersey",34,175734,15281,8882190,0.019784985459667,174848.571428571,0.0196852996196401
"6530",2020-07-07,"New Mexico",35,13727,519,2096829,0.00654655196012646,13017.8571428571,0.00620835420668883
"6531",2020-07-07,"New York",36,402928,31934,19453561,0.0207123004369226,401049.571428571,0.0206157408110819
"6532",2020-07-07,"North Carolina",37,76188,1446,10488084,0.0072642438790536,71675.7142857143,0.00683401413315476
"6533",2020-07-07,"North Dakota",38,3903,89,762062,0.00512163052350071,3770.71428571429,0.00494804134796681
"6534",2020-07-07,"Ohio",39,58904,2970,11689100,0.00503922457674244,56068.8571428571,0.00479667871289125
"6535",2020-07-07,"Oklahoma",40,17220,404,3956971,0.00435181354627062,15553,0.00393053171226173
"6536",2020-07-07,"Oregon",41,10654,224,4217737,0.00252599913176189,9892.42857142857,0.00234543514008308
"6537",2020-07-07,"Pennsylvania",42,95986,6835,12801989,0.0074977411713133,93926.1428571429,0.00733683983458686
"6538",2020-07-07,"Rhode Island",44,17154,969,1059361,0.0161927803647671,16987.4285714286,0.0160355427200252
"6539",2020-07-07,"South Carolina",45,47352,846,5148714,0.00919685964300988,43016.7142857143,0.00835484633361152
"6540",2020-07-07,"South Dakota",46,7163,98,884659,0.00809690513519899,7008,0.00792169638244793
"6541",2020-07-07,"Tennessee",47,52643,657,6829174,0.00770854571870624,48881,0.00715767382702505
"6542",2020-07-07,"Texas",48,219164,2816,28995881,0.00755845287128886,195927.571428571,0.00675708289148281
"6543",2020-07-07,"Utah",49,26203,194,3205958,0.00817321998603849,24568.2857142857,0.00766332113966737
"6544",2020-07-07,"Vermont",50,1254,56,623989,0.00200965081115212,1237.85714285714,0.0019837803917331
"6545",2020-07-07,"Virginia",51,66642,1880,8535519,0.00780760958999681,64919.7142857143,0.00760583091499349
"6546",2020-07-07,"Washington",53,39063,1385,7614893,0.00512981600660705,37063.2857142857,0.00486721030936163
"6547",2020-07-07,"West Virginia",54,3505,95,1792147,0.00195575474556496,3235,0.00180509746131316
"6548",2020-07-07,"Wisconsin",55,35834,817,5822434,0.00615447079348602,34127.5714285714,0.0058613925771544
"6549",2020-07-07,"Wyoming",56,1711,21,578759,0.00295632551718418,1610.28571428571,0.00278230785920515
"6550",2020-07-08,"Alabama",1,46962,1058,4903185,0.00957785602623601,43773.7142857143,0.00892760813343047
"6551",2020-07-08,"Alaska",2,1472,15,731545,0.00201217970186386,1359.14285714286,0.00185790738388323
"6552",2020-07-08,"Arizona",4,108710,1973,7278717,0.0149353244534717,98220.2857142857,0.0134941756513251
"6553",2020-07-08,"Arkansas",5,25246,305,3017804,0.00836568577680989,23675.8571428571,0.00784539259105533
"6554",2020-07-08,"California",6,296304,6708,39512223,0.00749904656085789,271885.428571429,0.00688104611505732
"6555",2020-07-08,"Colorado",8,35185,1707,5758736,0.00610984771658225,34165.7142857143,0.00593284954992107
"6556",2020-07-08,"Connecticut",9,47108,4343,3565287,0.0132129615371778,46844.8571428571,0.0131391546158436
"6557",2020-07-08,"Delaware",10,12462,515,973764,0.0127977620860907,12135.2857142857,0.0124622451787966
"6558",2020-07-08,"District of Columbia",11,10642,564,705749,0.0150790153439821,10497.1428571429,0.0148737622825436
"6559",2020-07-08,"Florida",12,223775,3888,21477737,0.0104189282138989,197404.428571429,0.00919111862536675
"6560",2020-07-08,"Georgia",13,96538,2871,10617423,0.00909241347924068,89413.5714285714,0.00842140050637254
"6561",2020-07-08,"Hawaii",15,1076,19,1415872,0.000759955702210369,1001.85714285714,0.000707590193786686
"6562",2020-07-08,"Idaho",16,9004,98,1787065,0.00503842893235557,7822.85714285714,0.00437748886742068
"6563",2020-07-08,"Illinois",17,151055,7315,12671821,0.011920544016523,148739.142857143,0.0117377875569062
"6564",2020-07-08,"Indiana",18,50309,2732,6732219,0.00747287038642088,49030.1428571429,0.0072829096702206
"6565",2020-07-08,"Iowa",19,32716,739,3155070,0.0103693420431242,31471.7142857143,0.00997496546375018
"6566",2020-07-08,"Kansas",20,17807,291,2913314,0.00611228312499099,16534.4285714286,0.00567547081139505
"6567",2020-07-08,"Kentucky",21,18204,634,4467673,0.00407460438577309,17133.4285714286,0.00383497820261881
"6568",2020-07-08,"Louisiana",22,70259,3339,4648794,0.0151133820943668,65551.7142857143,0.0141007999678442
"6569",2020-07-08,"Maine",23,3460,110,1344212,0.0025739987442457,3405.14285714286,0.00253318885498929
"6570",2020-07-08,"Maryland",24,71455,3275,6045680,0.0118191832845933,70150.8571428571,0.0116034684506717
"6571",2020-07-08,"Massachusetts",25,110602,8243,6892503,0.0160467104620774,109979.285714286,0.0159563638513158
"6572",2020-07-08,"Michigan",26,74660,6266,9986857,0.00747582547742498,73137.4285714286,0.00732336795965223
"6573",2020-07-08,"Minnesota",27,39627,1523,5639632,0.0070265222979088,38306.4285714286,0.00679236314912543
"6574",2020-07-08,"Mississippi",28,32888,1188,2976149,0.0110505220000746,30912.4285714286,0.0103867207493404
"6575",2020-07-08,"Missouri",29,26343,1089,6137428,0.00429218884522963,24551.2857142857,0.0040002564126676
"6576",2020-07-08,"Montana",30,1371,23,1068778,0.00128277341038083,1219.57142857143,0.00114108957011786
"6577",2020-07-08,"Nebraska",31,20437,291,1934408,0.0105649893921034,19941.8571428571,0.010309023299561
"6578",2020-07-08,"Nevada",32,24378,556,3080156,0.0079145341989172,22299.1428571429,0.00723961476533749
"6579",2020-07-08,"New Hampshire",33,5952,386,1359711,0.0043774007859023,5892.14285714286,0.00433337882619384
"6580",2020-07-08,"New Jersey",34,175986,15423,8882190,0.0198133568410493,175163.428571429,0.0197207477628185
"6581",2020-07-08,"New Mexico",35,14017,527,2096829,0.00668485603737835,13266.5714285714,0.00632696868870634
"6582",2020-07-08,"New York",36,403619,31945,19453561,0.0207478209259477,401742.285714286,0.0206513494220562
"6583",2020-07-08,"North Carolina",37,77661,1470,10488084,0.00740468897846356,73225.1428571429,0.00698174641403929
"6584",2020-07-08,"North Dakota",38,3975,89,762062,0.0052161110250872,3820.85714285714,0.00501384026871454
"6585",2020-07-08,"Ohio",39,60181,2991,11689100,0.00514847165307851,57114,0.0048860904603434
"6586",2020-07-08,"Oklahoma",40,17893,407,3956971,0.00452189313492568,16093.1428571429,0.00406703583552744
"6587",2020-07-08,"Oregon",41,10872,228,4217737,0.00257768561671816,10157.1428571429,0.00240819730038712
"6588",2020-07-08,"Pennsylvania",42,96817,6864,12801989,0.00756265295962995,94633.7142857143,0.00739211026393745
"6589",2020-07-08,"Rhode Island",44,17204,971,1059361,0.0162399786286261,17037.5714285714,0.0160828758360667
"6590",2020-07-08,"South Carolina",45,48909,884,5148714,0.00949926525342056,44586.7142857143,0.00865977684635703
"6591",2020-07-08,"South Dakota",46,7242,98,884659,0.00818620508014953,7067.42857142857,0.00798887319456262
"6592",2020-07-08,"Tennessee",47,54756,678,6829174,0.00801795356217311,50366.1428571429,0.00737514417660801
"6593",2020-07-08,"Texas",48,229116,2935,28995881,0.00790167403432232,203683.285714286,0.00702455930600232
"6594",2020-07-08,"Utah",49,26921,201,3205958,0.00839717800420342,25147.8571428571,0.00784410062229672
"6595",2020-07-08,"Vermont",50,1256,56,623989,0.0020128559958589,1244.42857142857,0.00199431171291252
"6596",2020-07-08,"Virginia",51,67274,1904,8535519,0.00788165312501794,65512.4285714286,0.00767527183425268
"6597",2020-07-08,"Washington",53,39661,1395,7614893,0.00520834632870088,37692.2857142857,0.00494981160132988
"6598",2020-07-08,"West Virginia",54,3707,95,1792147,0.00206846871378297,3339,0.00186312841524719
"6599",2020-07-08,"Wisconsin",55,36526,818,5822434,0.00627332143223951,34730.2857142857,0.00596490844108937
"6600",2020-07-08,"Wyoming",56,1740,21,578759,0.00300643272933985,1642.57142857143,0.00283809224318141
"6601",2020-07-09,"Alabama",1,49174,1068,4903185,0.0100289913596978,45068.4285714286,0.00919166390242844
"6602",2020-07-09,"Alaska",2,1521,15,731545,0.00207916122726558,1401.57142857143,0.00191590596418734
"6603",2020-07-09,"Arizona",4,112783,2047,7278717,0.0154949010931459,101832.857142857,0.0139904954599632
"6604",2020-07-09,"Arkansas",5,26052,309,3017804,0.00863276740305202,24244,0.00803365626130789
"6605",2020-07-09,"California",6,303516,6825,39512223,0.00768157235800172,279788,0.00708104932491396
"6606",2020-07-09,"Colorado",8,35604,1707,5758736,0.00618260673870099,34489.8571428571,0.0059891367034115
"6607",2020-07-09,"Connecticut",9,47209,4348,3565287,0.0132412902523696,46925.2857142857,0.0131617134088464
"6608",2020-07-09,"Delaware",10,12531,517,973764,0.012868621144343,12249.5714285714,0.0125796100785934
"6609",2020-07-09,"District of Columbia",11,10679,568,705749,0.0151314419149018,10538.4285714286,0.0149322614292455
"6610",2020-07-09,"Florida",12,232710,4008,21477737,0.0108349403850136,206491.857142857,0.00961422784639076
"6611",2020-07-09,"Georgia",13,98693,2880,10617423,0.0092953817512969,91730.4285714286,0.00863961326316457
"6612",2020-07-09,"Hawaii",15,1112,19,1415872,0.000785381729421869,1028,0.000726054332595037
"6613",2020-07-09,"Idaho",16,9598,101,1787065,0.00537081751363269,8238.57142857143,0.00461011291059443
"6614",2020-07-09,"Illinois",17,152188,7333,12671821,0.0120099550017318,149565,0.0118029602848714
"6615",2020-07-09,"Indiana",18,50829,2739,6732219,0.00755011089211447,49498.1428571429,0.00735242612534483
"6616",2020-07-09,"Iowa",19,33316,742,3155070,0.0105595121502851,31908.4285714286,0.0101133821346051
"6617",2020-07-09,"Kansas",20,18031,294,2913314,0.0061891715070878,16935.1428571429,0.00581301667350064
"6618",2020-07-09,"Kentucky",21,18576,640,4467673,0.00415786920842237,17448.5714285714,0.00390551668140695
"6619",2020-07-09,"Louisiana",22,72102,3355,4648794,0.0155098290008118,67042.1428571429,0.0144214053918377
"6620",2020-07-09,"Maine",23,3486,111,1344212,0.00259334093134119,3427.71428571429,0.00254998042400625
"6621",2020-07-09,"Maryland",24,72037,3288,6045680,0.0119154503711741,70582.5714285714,0.0116748771732165
"6622",2020-07-09,"Massachusetts",25,110897,8268,6892503,0.0160895105885337,110202,0.0159886763923063
"6623",2020-07-09,"Michigan",26,75247,6275,9986857,0.00753460272836589,73622.2857142857,0.00737191748257592
"6624",2020-07-09,"Minnesota",27,40201,1528,5639632,0.00712830198849854,38728.4285714286,0.00686719072652765
"6625",2020-07-09,"Mississippi",28,33591,1204,2976149,0.0112867332919152,31601.1428571429,0.0106181319742872
"6626",2020-07-09,"Missouri",29,27301,1095,6137428,0.0044482802893981,25153.5714285714,0.00409838965582512
"6627",2020-07-09,"Montana",30,1466,25,1068778,0.0013716599705458,1274.28571428571,0.00119228288221288
"6628",2020-07-09,"Nebraska",31,20658,294,1934408,0.0106792362314465,20110.7142857143,0.010396314679072
"6629",2020-07-09,"Nevada",32,25055,574,3080156,0.00813432826129586,23039.7142857143,0.00748004785657424
"6630",2020-07-09,"New Hampshire",33,5973,387,1359711,0.0043928452443203,5913.71428571429,0.00434924354198376
"6631",2020-07-09,"New Jersey",34,176217,15448,8882190,0.0198393639406498,175449.857142857,0.019752995279639
"6632",2020-07-09,"New Mexico",35,14251,533,2096829,0.00679645312040228,13513.8571428571,0.00644490186985069
"6633",2020-07-09,"New York",36,404207,31979,19453561,0.0207780467545248,402394.428571429,0.0206848724802327
"6634",2020-07-09,"North Carolina",37,79564,1487,10488084,0.00758613298673046,74804,0.00713228460031403
"6635",2020-07-09,"North Dakota",38,4074,89,762062,0.00534602171476861,3879.14285714286,0.00509032448428456
"6636",2020-07-09,"Ohio",39,61331,3006,11689100,0.00524685390663096,58137.5714285714,0.00497365677670406
"6637",2020-07-09,"Oklahoma",40,18496,410,3956971,0.00467428242461216,16658.4285714286,0.00420989402536146
"6638",2020-07-09,"Oregon",41,11247,233,4217737,0.00266659585460165,10429,0.0024726529890318
"6639",2020-07-09,"Pennsylvania",42,97634,6895,12801989,0.00762647116787868,95338.1428571429,0.00744713519572176
"6640",2020-07-09,"Rhode Island",44,17243,974,1059361,0.0162767932744362,17080.7142857143,0.0161236011951679
"6641",2020-07-09,"South Carolina",45,50691,905,5148714,0.00984537109654955,46156.7142857143,0.00896470735910254
"6642",2020-07-09,"South Dakota",46,7336,101,884659,0.00829246071085017,7130.71428571429,0.00806041004015591
"6643",2020-07-09,"Tennessee",47,56531,700,6829174,0.00827786786513274,51845.4285714286,0.00759175686128785
"6644",2020-07-09,"Texas",48,240025,3037,28995881,0.00827789988515955,211935.428571429,0.00730915637884666
"6645",2020-07-09,"Utah",49,27632,205,3205958,0.00861895258765087,25743,0.00802973713317517
"6646",2020-07-09,"Vermont",50,1272,56,623989,0.00203849747351315,1250.85714285714,0.00200461409232718
"6647",2020-07-09,"Virginia",51,67884,1936,8535519,0.00795311919521238,66116.5714285714,0.00774605169627898
"6648",2020-07-09,"Washington",53,40369,1410,7614893,0.00530132202776848,38327.7142857143,0.00503325710364076
"6649",2020-07-09,"West Virginia",54,3826,95,1792147,0.00213486951684209,3449.42857142857,0.00192474644737768
"6650",2020-07-09,"Wisconsin",55,37358,821,5822434,0.00641621699790843,35370.5714285714,0.00607487717826796
"6651",2020-07-09,"Wyoming",56,1774,21,578759,0.00306517911600511,1674.57142857143,0.00289338296004283
"6652",2020-07-10,"Alabama",1,50508,1104,4903185,0.0103010594134221,46303.1428571429,0.00944348272748078
"6653",2020-07-10,"Alaska",2,1579,15,731545,0.00215844548182272,1443.71428571429,0.00197351398166112
"6654",2020-07-10,"Arizona",4,116947,2093,7278717,0.0160669799361618,105411.857142857,0.0144822029957831
"6655",2020-07-10,"Arkansas",5,26803,313,3017804,0.00888162385628755,24841.2857142857,0.00823157690634836
"6656",2020-07-10,"California",6,311505,6936,39512223,0.00788376295608577,287674.714285714,0.00728065121230244
"6657",2020-07-10,"Colorado",8,36210,1724,5758736,0.0062878381644861,34861.7142857143,0.00605370940527822
"6658",2020-07-10,"Connecticut",9,47287,4348,3565287,0.0132631678740029,47006.7142857143,0.0131845526841778
"6659",2020-07-10,"Delaware",10,12652,517,973764,0.0129928812320028,12353.7142857143,0.0126865588435332
"6660",2020-07-10,"District of Columbia",11,10743,568,705749,0.0152221257132493,10582.4285714286,0.0149946065406094
"6661",2020-07-10,"Florida",12,244143,4101,21477737,0.011367259036648,215857.142857143,0.0100502740515513
"6662",2020-07-10,"Georgia",13,103597,2915,10617423,0.00975726407434271,94375.8571428571,0.00888877245852003
"6663",2020-07-10,"Hawaii",15,1139,19,1415872,0.000804451249830493,1054,0.000744417574470009
"6664",2020-07-10,"Idaho",16,10073,101,1787065,0.00563661646330715,8672.71428571429,0.0048530491536202
"6665",2020-07-10,"Illinois",17,153406,7349,12671821,0.0121060737837127,150438.285714286,0.0118718758506994
"6666",2020-07-10,"Indiana",18,51567,2748,6732219,0.00765973299442576,49993.5714285714,0.00742601680494521
"6667",2020-07-10,"Iowa",19,34232,748,3155070,0.010849838513884,32422.8571428571,0.0102764303621971
"6668",2020-07-10,"Kansas",20,18799,294,2913314,0.00645278881713403,17332.8571428571,0.00594953278048887
"6669",2020-07-10,"Kentucky",21,19076,647,4467673,0.0042697842926284,17794.4285714286,0.00398292994393918
"6670",2020-07-10,"Louisiana",22,74744,3380,4648794,0.0160781484402191,68663.1428571429,0.0147700979774847
"6671",2020-07-10,"Maine",23,3499,111,1344212,0.00260301202488893,3445.71428571429,0.00256337116891851
"6672",2020-07-10,"Maryland",24,72503,3303,6045680,0.0119925302033849,71022.7142857143,0.0117476800435541
"6673",2020-07-10,"Massachusetts",25,111110,8296,6892503,0.0161204137306868,110413.714285714,0.016019392996378
"6674",2020-07-10,"Michigan",26,75871,6288,9986857,0.00759708484861654,74131.5714285714,0.00742291307751492
"6675",2020-07-10,"Minnesota",27,40805,1533,5639632,0.00723540117511213,39177.5714285714,0.00694683118128478
"6676",2020-07-10,"Mississippi",28,34622,1215,2976149,0.0116331541196358,32306.5714285714,0.0108551592774997
"6677",2020-07-10,"Missouri",29,28060,1107,6137428,0.00457194772794076,25787.8571428571,0.00420173680943502
"6678",2020-07-10,"Montana",30,1593,28,1068778,0.00149048726676634,1340.71428571429,0.00125443664232823
"6679",2020-07-10,"Nebraska",31,20834,294,1934408,0.0107702201397017,20278.4285714286,0.0104830152539839
"6680",2020-07-10,"Nevada",32,25961,581,3080156,0.00842846920740378,23765.8571428571,0.00771579658395781
"6681",2020-07-10,"New Hampshire",33,5991,390,1359711,0.00440608335153573,5932.85714285714,0.00436332216394303
"6682",2020-07-10,"New Jersey",34,176575,15479,8882190,0.0198796693157881,175732.285714286,0.0197847924570726
"6683",2020-07-10,"New Mexico",35,14549,539,2096829,0.00693857248254388,13767.1428571429,0.00656569651466231
"6684",2020-07-10,"New York",36,404997,32004,19453561,0.0208186562861165,403028.142857143,0.0207174482274553
"6685",2020-07-10,"North Carolina",37,81737,1503,10488084,0.00779332049590755,76416.2857142857,0.00728601007717765
"6686",2020-07-10,"North Dakota",38,4158,89,762062,0.00545624896661951,3940.14285714286,0.00517037046479533
"6687",2020-07-10,"Ohio",39,62856,3032,11689100,0.00537731732982009,59223.1428571429,0.00506652717977799
"6688",2020-07-10,"Oklahoma",40,19092,416,3956971,0.00482490268440178,17233.7142857143,0.00435527940076242
"6689",2020-07-10,"Oregon",41,11501,235,4217737,0.00272681772239473,10694.4285714286,0.0025355845021699
"6690",2020-07-10,"Pennsylvania",42,98574,6929,12801989,0.00769989725815262,96074.7142857143,0.00750467089807016
"6691",2020-07-10,"Rhode Island",44,17312,976,1059361,0.0163419268785617,17126.5714285714,0.0161668887457358
"6692",2020-07-10,"South Carolina",45,52419,929,5148714,0.0101809888838261,47712,0.00926678001535917
"6693",2020-07-10,"South Dakota",46,7401,107,884659,0.00836593534910061,7191.14285714286,0.00812871723132061
"6694",2020-07-10,"Tennessee",47,58224,713,6829174,0.0085257748594486,53322.8571428571,0.00780809760343742
"6695",2020-07-10,"Texas",48,249948,3129,28995881,0.00862012090613836,220492.428571429,0.0076042672602853
"6696",2020-07-10,"Utah",49,28452,207,3205958,0.00887472636884201,26369,0.00822499858076743
"6697",2020-07-10,"Vermont",50,1277,56,623989,0.00204651043528011,1256.71428571429,0.00201400070468275
"6698",2020-07-10,"Virginia",51,68824,1957,8535519,0.0080632472378071,66761.1428571429,0.00782156806834392
"6699",2020-07-10,"Washington",53,41090,1426,7614893,0.00539600490775117,38995.2857142857,0.00512092365766475
"6700",2020-07-10,"West Virginia",54,3983,95,1792147,0.0022224739376848,3571.85714285714,0.00199306035880826
"6701",2020-07-10,"Wisconsin",55,38414,825,5822434,0.00659758444664207,36063.2857142857,0.00619385049521999
"6702",2020-07-10,"Wyoming",56,1790,21,578759,0.00309282447443582,1704.28571428571,0.00294472433998558
"6703",2020-07-11,"Alabama",1,51947,1114,4903185,0.0105945421190512,47601,0.00970817947925685
"6704",2020-07-11,"Alaska",2,1656,15,731545,0.00226370216459685,1489,0.00203541819026854
"6705",2020-07-11,"Arizona",4,119991,2158,7278717,0.016485185507281,109036.857142857,0.0149802303266987
"6706",2020-07-11,"Arkansas",5,27864,319,3017804,0.0092332040119239,25506.2857142857,0.00845193581633722
"6707",2020-07-11,"California",6,320030,7012,39512223,0.00809951897669741,295511,0.00747897682193179
"6708",2020-07-11,"Colorado",8,36633,1725,5758736,0.00636129178347471,35252.1428571429,0.00612150702118362
"6709",2020-07-11,"Connecticut",9,47287,4348,3565287,0.0132631678740029,47088.1428571429,0.0132073919595093
"6710",2020-07-11,"Delaware",10,12743,517,973764,0.013086333033466,12460.4285714286,0.0127961483187185
"6711",2020-07-11,"District of Columbia",11,10801,568,705749,0.0153043079055018,10633,0.0150662629348394
"6712",2020-07-11,"Florida",12,254503,4196,21477737,0.0118496189798767,225065.571428571,0.010479017013225
"6713",2020-07-11,"Georgia",13,106574,2946,10617423,0.0100376522627007,97087.5714285714,0.00914417476148133
"6714",2020-07-11,"Hawaii",15,1181,19,1415872,0.000834114948243909,1082.57142857143,0.000764596961145802
"6715",2020-07-11,"Idaho",16,10584,102,1787065,0.00592256017548326,9123.14285714286,0.00510509850349196
"6716",2020-07-11,"Illinois",17,154530,7372,12671821,0.0121947745316163,151349.571428571,0.0119437901962608
"6717",2020-07-11,"Indiana",18,52358,2756,6732219,0.00777722768674043,50526.4285714286,0.00750516710336199
"6718",2020-07-11,"Iowa",19,34695,748,3155070,0.0109965864465765,32926.8571428571,0.0104361732522122
"6719",2020-07-11,"Kansas",20,18983,294,2913314,0.00651594713099927,17735.4285714286,0.00608771611004807
"6720",2020-07-11,"Kentucky",21,19530,647,4467673,0.00437140318908747,18197.4285714286,0.00407313350180924
"6721",2020-07-11,"Louisiana",22,76911,3403,4648794,0.0165442908418829,70593.7142857143,0.0151853823347979
"6722",2020-07-11,"Maine",23,3520,112,1344212,0.0026186345606199,3463.28571428571,0.00257644308657095
"6723",2020-07-11,"Maryland",24,73060,3310,6045680,0.0120846621058342,71499.2857142857,0.0118265084679119
"6724",2020-07-11,"Massachusetts",25,111398,8310,6892503,0.016162198260922,110636.571428571,0.0160517262638219
"6725",2020-07-11,"Michigan",26,76499,6316,9986857,0.00765996749527905,74674,0.0074772273198665
"6726",2020-07-11,"Minnesota",27,41609,1537,5639632,0.00737796366855142,39741.5714285714,0.00704683770653323
"6727",2020-07-11,"Mississippi",28,35419,1230,2976149,0.0119009498516371,32984.4285714286,0.0110829224516073
"6728",2020-07-11,"Missouri",29,28649,1112,6137428,0.00466791626720509,26443.2857142857,0.00430852886816525
"6729",2020-07-11,"Montana",30,1677,29,1068778,0.00156908169891222,1413.57142857143,0.00132260528245476
"6730",2020-07-11,"Nebraska",31,21035,296,1934408,0.0108741278985612,20451.1428571429,0.0105723005990168
"6731",2020-07-11,"Nevada",32,26912,592,3080156,0.00873721980315283,24514.5714285714,0.007958873326082
"6732",2020-07-11,"New Hampshire",33,6024,391,1359711,0.00443035321476402,5954.71428571429,0.00437939700841891
"6733",2020-07-11,"New Jersey",34,176906,15525,8882190,0.0199169349000641,176020.428571429,0.0198172329764876
"6734",2020-07-11,"New Mexico",35,14773,543,2096829,0.00704540045945568,14011.4285714286,0.00668219896397301
"6735",2020-07-11,"New York",36,405724,32019,19453561,0.0208560273360749,403662.142857143,0.0207500386616693
"6736",2020-07-11,"North Carolina",37,83996,1520,10488084,0.00800870778685602,78167.8571428571,0.00745301593149494
"6737",2020-07-11,"North Dakota",38,4247,91,762062,0.00557303736441392,4005.71428571429,0.00525641520731159
"6738",2020-07-11,"Ohio",39,64214,3036,11689100,0.00549349393879768,60370.4285714286,0.00516467722676926
"6739",2020-07-11,"Oklahoma",40,19779,421,3956971,0.00499852033285056,17824.2857142857,0.00450452775981571
"6740",2020-07-11,"Oregon",41,11851,235,4217737,0.00280980061108599,10967.8571428571,0.00260041276704952
"6741",2020-07-11,"Pennsylvania",42,99252,6945,12801989,0.00775285777858425,96836.1428571429,0.00756414826298811
"6742",2020-07-11,"Rhode Island",44,17312,976,1059361,0.0163419268785617,17172.4285714286,0.0162101762963037
"6743",2020-07-11,"South Carolina",45,54699,951,5148714,0.010623817908705,49328.1428571429,0.00958067254408438
"6744",2020-07-11,"South Dakota",46,7454,109,884659,0.00842584543875098,7252,0.0081975088706496
"6745",2020-07-11,"Tennessee",47,59981,728,6829174,0.00878305341173032,54858.4285714286,0.00803295223864974
"6746",2020-07-11,"Texas",48,258280,3206,28995881,0.00890747206473913,229431.428571429,0.0079125524267198
"6747",2020-07-11,"Utah",49,29071,212,3205958,0.00906780438171679,26991,0.00841901235137828
"6748",2020-07-11,"Vermont",50,1283,56,623989,0.00205612598940045,1263.14285714286,0.00202430308409741
"6749",2020-07-11,"Virginia",51,69670,1961,8535519,0.00816236247614234,67424.4285714286,0.00789927695919001
"6750",2020-07-11,"Washington",53,41326,1426,7614893,0.00542699680744037,39642,0.00520585121813268
"6751",2020-07-11,"West Virginia",54,4146,96,1792147,0.00231342629817755,3706.28571428571,0.00206807014953891
